,price,brand,model,year,title_status,mileage,color,state,country
1171,16900,dodge,journey,2019,clean vehicle,27643.0,white,north carolina, usa
1172,15500,dodge,journey,2019,clean vehicle,35516.0,white,north carolina, usa
1173,15100,dodge,journey,2019,clean vehicle,40674.0,silver,north carolina, usa
1174,15500,dodge,journey,2019,clean vehicle,32494.0,white,north carolina, usa
1175,15400,dodge,journey,2019,clean vehicle,35047.0,red,north carolina, usa
1176,16500,dodge,journey,2019,clean vehicle,32898.0,silver,north carolina, usa
1177,42500,dodge,challenger,2015,clean vehicle,13740.0,black,texas, usa
1178,16600,dodge,journey,2019,clean vehicle,23132.0,charcoal,north carolina, usa
1179,15200,dodge,journey,2019,clean vehicle,37174.0,silver,north carolina, usa
1180,15800,dodge,journey,2019,clean vehicle,34023.0,charcoal,north carolina, usa
1181,16900,dodge,journey,2019,clean vehicle,30021.0,charcoal,north carolina, usa
1182,11100,dodge,caravan,2017,clean vehicle,51469.0,gray,north carolina, usa
1183,15600,dodge,journey,2019,clean vehicle,31237.0,charcoal,north carolina, usa
1184,16900,dodge,journey,2019,clean vehicle,30186.0,silver,north carolina, usa
1185,15300,dodge,journey,2019,clean vehicle,41956.0,silver,north carolina, usa
1186,16600,dodge,journey,2019,clean vehicle,30727.0,black,north carolina, usa
1187,21800,dodge,durango,2017,clean vehicle,38956.0,black,pennsylvania, usa
1188,36500,dodge,charger,2018,clean vehicle,22036.0,white,virginia, usa
1189,26300,dodge,durango,2019,clean vehicle,26462.0,red,georgia, usa
1190,20900,dodge,challenger,2019,clean vehicle,23143.0,red,georgia, usa
1191,20100,dodge,challenger,2019,clean vehicle,17340.0,gray,georgia, usa
1192,26700,dodge,charger,2019,clean vehicle,29749.0,gray,georgia, usa
1193,23900,dodge,charger,2019,clean vehicle,35248.0,white,georgia, usa
1194,14500,dodge,caravan,2018,clean vehicle,40417.0,no_color,florida, usa
1195,23000,dodge,durango,2017,clean vehicle,30309.0,gray,virginia, usa
1196,15000,dodge,journey,2018,clean vehicle,42303.0,red,north carolina, usa
1197,15000,dodge,journey,2018,clean vehicle,35326.0,white,north carolina, usa
1198,28500,ford,door,2017,clean vehicle,92100.0,white,texas, usa
1199,28000,ford,door,2017,clean vehicle,99375.0,white,texas, usa
1200,9000,ford,door,2017,clean vehicle,72418.0,gray,texas, usa
1201,28700,ford,doors,2015,clean vehicle,29733.0,ruby red metallic tinted clearcoat,connecticut, usa
1202,25000,ford,door,2017,clean vehicle,119439.0,white,texas, usa
1203,17347,ford,doors,2015,clean vehicle,54396.0,black,massachusetts, usa
1204,13800,ford,door,2016,clean vehicle,91606.0,white,texas, usa
1205,25888,ford,doors,2015,clean vehicle,2807.0,black,new jersey, usa
1206,8500,ford,fusion,2017,clean vehicle,78739.0,black,tennessee, usa
1207,21289,ford,doors,2015,clean vehicle,71955.0,gray,new york, usa
1208,17999,ford,doors,2015,clean vehicle,48472.0,triple yellow tri-coat,new jersey, usa
1209,2700,ford,door,2012,clean vehicle,98470.0,blue,texas, usa
1210,30977,ford,doors,2015,clean vehicle,28937.0,competition orange,pennsylvania, usa
1211,13799,ford,doors,2015,clean vehicle,83693.0,red,new jersey, usa
1212,20500,ford,srw,2014,clean vehicle,90888.0,white,arizona, usa
1213,8500,ford,drw,2012,clean vehicle,216942.0,white,texas, usa
1214,9900,ford,door,2015,clean vehicle,205796.0,white,florida, usa
1215,65500,ford,srw,2019,clean vehicle,6500.0,black,indiana, usa
1216,24500,ford,wagon,2018,clean vehicle,39943.0,white,florida, usa
1217,32500,ford,explorer,2020,clean vehicle,5920.0,silver,missouri, usa
1218,9200,ford,fusion,2018,clean vehicle,71478.0,blue,pennsylvania, usa
1219,17700,ford,door,2017,clean vehicle,119520.0,silver,pennsylvania, usa
1220,18300,ford,fusion,2020,clean vehicle,10882.0,white,california, usa
1221,43500,ford,srw,2019,clean vehicle,29010.0,gray,illinois, usa
1222,15200,ford,door,2016,clean vehicle,69003.0,white,pennsylvania, usa
1223,36200,ford,srw,2019,clean vehicle,16207.0,no_color,illinois, usa
1224,21900,ford,mustang,2018,clean vehicle,29748.0,red,new jersey, usa
1225,20700,ford,wagon,2019,clean vehicle,25582.0,white,california, usa
1226,12300,ford,fusion,2019,clean vehicle,24520.0,gray,california, usa
1227,4200,ford,door,2016,clean vehicle,104383.0,blue,pennsylvania, usa
1228,19500,ford,transit,2019,clean vehicle,34164.0,white,california, usa
1229,14300,ford,fusion,2020,clean vehicle,6975.0,silver,california, usa
1230,13700,ford,van,2016,clean vehicle,67150.0,white,pennsylvania, usa
1231,13200,ford,door,2015,clean vehicle,100820.0,white,pennsylvania, usa
1232,6200,ford,door,2014,clean vehicle,142286.0,white,pennsylvania, usa
1233,6500,ford,door,2015,clean vehicle,60015.0,black,pennsylvania, usa
1234,1500,ford,door,2013,clean vehicle,126381.0,gray,pennsylvania, usa
1235,2200,ford,door,2013,clean vehicle,128753.0,black,pennsylvania, usa
1236,4200,ford,door,2013,clean vehicle,0.0,no_color,pennsylvania, usa
1237,8700,ford,van,2013,clean vehicle,64598.0,white,pennsylvania, usa
1238,3200,ford,door,2012,clean vehicle,111532.0,black,pennsylvania, usa
1239,9000,ford,door,2012,clean vehicle,149346.0,black,pennsylvania, usa
1240,20000,ford,edge,2018,clean vehicle,43567.0,silver,illinois, usa
1241,33000,ford,door,2017,clean vehicle,36004.0,white,texas, usa
1242,23300,ford,f-150,2019,clean vehicle,10935.0,white,south carolina, usa
1243,8750,ford,van,2017,clean vehicle,150484.0,white,illinois, usa
1244,11975,ford,door,2012,clean vehicle,122014.0,white,texas, usa
1245,23600,ford,transit,2019,clean vehicle,19363.0,white,south carolina, usa
1246,12000,ford,explorer,2016,clean vehicle,42902.0,black,texas, usa
1247,30900,ford,f-150,2018,clean vehicle,401.0,red,indiana, usa
1248,23900,ford,transit,2019,clean vehicle,11077.0,white,south carolina, usa
1249,40400,ford,f-150,2018,clean vehicle,34100.0,black,indiana, usa
1250,38000,ford,srw,2019,clean vehicle,30018.0,white,minnesota, usa
1251,27000,ford,flex,2019,clean vehicle,18279.0,white,illinois, usa
1252,24000,ford,transit,2019,clean vehicle,7373.0,white,south carolina, usa
1253,30000,ford,ranger,2019,clean vehicle,2590.0,gray,wisconsin, usa
1254,16200,ford,fusion,2019,clean vehicle,41662.0,white,south carolina, usa
1255,30000,ford,flex,2019,clean vehicle,15019.0,gray,wisconsin, usa
1256,23900,ford,transit,2019,clean vehicle,9420.0,white,south carolina, usa
1257,13800,ford,taurus,2018,clean vehicle,41864.0,white,missouri, usa
1258,23700,ford,transit,2019,clean vehicle,16829.0,white,south carolina, usa
1259,24300,ford,f-150,2018,clean vehicle,6290.0,gray,illinois, usa
1260,54900,ford,srw,2019,clean vehicle,14393.0,black,nevada, usa
1261,22500,ford,taurus,2018,clean vehicle,14599.0,white,wisconsin, usa
1262,39000,ford,f-150,2018,clean vehicle,25839.0,gray,illinois, usa
1263,13900,ford,escape,2018,clean vehicle,60715.0,gray,wisconsin, usa
1264,24700,ford,explorer,2018,clean vehicle,23350.0,red,illinois, usa
1265,20100,ford,transit,2018,clean vehicle,62386.0,white,california, usa
1266,22000,ford,mustang,2018,clean vehicle,6248.0,red,illinois, usa
1267,38200,ford,mustang,2019,clean vehicle,878.0,green,florida, usa
1268,24400,ford,transit,2018,clean vehicle,49710.0,white,california, usa
1269,35000,ford,mustang,2018,clean vehicle,2042.0,blue,illinois, usa
1270,18600,ford,flex,2019,clean vehicle,7742.0,white,florida, usa
1271,22700,ford,transit,2018,clean vehicle,39733.0,white,california, usa
1272,38000,ford,f-150,2018,clean vehicle,33701.0,black,illinois, usa
1273,17000,ford,door,2014,clean vehicle,67542.0,red,illinois, usa
1274,17500,ford,escape,2017,clean vehicle,35095.0,gray,wisconsin, usa
1275,23200,ford,f-150,2019,clean vehicle,8652.0,white,michigan, usa
1276,30700,ford,explorer,2017,clean vehicle,51107.0,red,wisconsin, usa
1277,23500,ford,transit,2019,clean vehicle,14987.0,white,michigan, usa
1278,26400,ford,edge,2017,clean vehicle,28252.0,blue,wisconsin, usa
1279,23500,ford,transit,2019,clean vehicle,16009.0,white,michigan, usa
1280,38000,ford,door,2017,clean vehicle,47866.0,white,wisconsin, usa
1281,23600,ford,transit,2019,clean vehicle,11004.0,white,michigan, usa
1282,19300,ford,edge,2017,clean vehicle,42895.0,gray,wisconsin, usa
1283,23200,ford,f-150,2019,clean vehicle,9490.0,white,michigan, usa
1284,13800,ford,door,2017,clean vehicle,39027.0,no_color,wisconsin, usa
1285,23600,ford,transit,2019,clean vehicle,13466.0,white,michigan, usa
1286,23200,ford,f-150,2019,clean vehicle,8737.0,white,michigan, usa
1287,40000,ford,door,2017,clean vehicle,23960.0,red,wisconsin, usa
1288,23400,ford,f-150,2019,clean vehicle,5562.0,white,michigan, usa
1289,23600,ford,transit,2019,clean vehicle,13763.0,white,michigan, usa
1290,23000,ford,f-150,2019,clean vehicle,10444.0,white,michigan, usa
1291,25500,ford,door,2017,clean vehicle,41696.0,black,wisconsin, usa
1292,23500,ford,transit,2019,clean vehicle,15787.0,white,michigan, usa
1293,29900,ford,door,2017,clean vehicle,9167.0,white,wisconsin, usa
1294,23200,ford,transit,2019,clean vehicle,17541.0,white,michigan, usa
1295,50500,ford,f-150,2017,clean vehicle,24686.0,silver,wisconsin, usa
1296,23400,ford,transit,2019,clean vehicle,15210.0,white,michigan, usa
1297,24500,ford,transit,2017,clean vehicle,54601.0,white,wisconsin, usa
1298,49000,ford,mustang,2017,clean vehicle,2205.0,black,illinois, usa
1299,25400,ford,transit,2017,clean vehicle,35691.0,white,wisconsin, usa
1300,23000,ford,flex,2017,clean vehicle,32788.0,silver,illinois, usa
1301,6000,ford,door,2012,clean vehicle,180471.0,gray,minnesota, usa
1302,22400,ford,edge,2016,clean vehicle,42925.0,black,wisconsin, usa
1303,22500,ford,edge,2016,clean vehicle,37385.0,black,wisconsin, usa
1304,25200,ford,edge,2019,clean vehicle,15415.0,gray,virginia, usa
1305,36000,ford,door,2016,clean vehicle,20047.0,white,wisconsin, usa
1306,26700,ford,edge,2019,clean vehicle,16884.0,black,virginia, usa
1307,30500,ford,door,2016,clean vehicle,57936.0,gray,wisconsin, usa
1308,26700,ford,edge,2019,clean vehicle,15244.0,black,virginia, usa
1309,25000,ford,edge,2019,clean vehicle,19842.0,gray,virginia, usa
1310,35200,ford,door,2016,clean vehicle,38830.0,white,wisconsin, usa
1311,30300,ford,f-150,2019,clean vehicle,31899.0,white,tennessee, usa
1312,25000,ford,door,2016,clean vehicle,69305.0,no_color,illinois, usa
1313,26500,ford,door,2016,clean vehicle,46098.0,red,wisconsin, usa
1314,21600,ford,mustang,2019,clean vehicle,29457.0,gray,virginia, usa
1315,18800,ford,edge,2016,clean vehicle,30765.0,no_color,wisconsin, usa
1316,21500,ford,mustang,2019,clean vehicle,29096.0,red,virginia, usa
1317,9000,ford,door,2016,clean vehicle,40437.0,no_color,new jersey, usa
1318,16700,ford,cutaway,2015,clean vehicle,69004.0,white,wisconsin, usa
1319,16800,ford,cutaway,2015,clean vehicle,65179.0,white,wisconsin, usa
1320,15700,ford,cutaway,2015,clean vehicle,75862.0,white,wisconsin, usa
1321,16800,ford,cutaway,2015,clean vehicle,68319.0,white,wisconsin, usa
1322,19500,ford,door,2015,clean vehicle,80354.0,gray,wisconsin, usa
1323,20500,ford,door,2015,clean vehicle,51441.0,black,wisconsin, usa
1324,17400,ford,cutaway,2015,clean vehicle,70954.0,white,wisconsin, usa
1325,17500,ford,door,2014,clean vehicle,92500.0,red,wisconsin, usa
1326,26000,ford,door,2014,clean vehicle,66367.0,silver,illinois, usa
1327,56700,ford,f-150,2019,clean vehicle,13884.0,white,kentucky, usa
1328,5000,ford,door,2013,clean vehicle,202565.0,no_color,wisconsin, usa
1329,40200,ford,f-150,2019,clean vehicle,26484.0,no_color,kentucky, usa
1330,54000,ford,door,2013,clean vehicle,703.0,red,illinois, usa
1331,65200,ford,max,2019,clean vehicle,18138.0,white,kentucky, usa
1332,32500,ford,srw,2017,clean vehicle,28007.0,white,minnesota, usa
1333,25500,ford,transit,2019,clean vehicle,11251.0,white,illinois, usa
1334,63000,ford,srw,2019,clean vehicle,11640.0,no_color,illinois, usa
1335,44000,ford,srw,2019,clean vehicle,10763.0,white,illinois, usa
1336,70000,ford,drw,2019,clean vehicle,9643.0,no_color,illinois, usa
1337,56200,ford,srw,2019,clean vehicle,33930.0,gray,kentucky, usa
1338,35000,ford,srw,2019,clean vehicle,26451.0,white,wisconsin, usa
1339,57700,ford,srw,2019,clean vehicle,21101.0,red,kentucky, usa
1340,74000,ford,drw,2019,clean vehicle,10536.0,no_color,illinois, usa
1341,60200,ford,srw,2019,clean vehicle,31744.0,white,kentucky, usa
1342,60000,ford,srw,2018,clean vehicle,18062.0,black,illinois, usa
1343,63000,ford,srw,2018,clean vehicle,17942.0,black,illinois, usa
1344,22500,ford,door,2014,clean vehicle,43646.0,black,wisconsin, usa
1345,8300,ford,energi,2014,clean vehicle,71989.0,gray,wisconsin, usa
1346,8300,ford,door,2012,clean vehicle,138328.0,white,wisconsin, usa
1347,21000,ford,door,2013,clean vehicle,95386.0,brown,wisconsin, usa
1348,19300,ford,fusion,2019,clean vehicle,23740.0,black,mississippi, usa
1349,16400,ford,fusion,2019,clean vehicle,36064.0,gray,alabama, usa
1350,27300,ford,f-150,2019,clean vehicle,18805.0,gray,mississippi, usa
1351,26400,ford,cab,2012,clean vehicle,151035.0,white,wisconsin, usa
1352,35100,ford,mustang,2019,clean vehicle,10099.0,red,mississippi, usa
1353,41500,ford,f-150,2018,clean vehicle,9800.0,black,new jersey, usa
1354,34100,ford,mustang,2019,clean vehicle,10483.0,white,mississippi, usa
1355,28600,ford,f-150,2019,clean vehicle,17544.0,no_color,california, usa
1356,34100,ford,mustang,2019,clean vehicle,10167.0,red,mississippi, usa
1357,28700,ford,ranger,2019,clean vehicle,11457.0,gray,california, usa
1358,24700,ford,edge,2019,clean vehicle,26590.0,no_color,california, usa
1359,46500,ford,expedition,2019,clean vehicle,35346.0,black,california, usa
1360,29000,ford,f-150,2019,clean vehicle,12953.0,black,california, usa
1361,25500,ford,edge,2019,clean vehicle,26693.0,silver,california, usa
1362,39500,ford,f-150,2019,clean vehicle,25071.0,yellow,california, usa
1363,33100,ford,f-150,2019,clean vehicle,33538.0,yellow,california, usa
1364,30500,ford,f-150,2019,clean vehicle,9915.0,gray,california, usa
1365,3600,ford,fiesta,2018,clean vehicle,1.0,silver,arizona, usa
1366,16800,ford,fusion,2019,clean vehicle,9910.0,red,california, usa
1367,24000,ford,f-150,2019,clean vehicle,16765.0,gray,texas, usa
1368,58500,ford,expedition,2019,clean vehicle,4970.0,gray,california, usa
1369,55000,ford,door,2017,clean vehicle,43964.0,black,texas, usa
1370,28800,ford,f-150,2019,clean vehicle,40785.0,silver,california, usa
1371,26800,ford,door,2015,clean vehicle,108998.0,white,new jersey, usa
1372,36000,ford,max,2018,clean vehicle,58576.0,gray,wisconsin, usa
1373,20000,ford,wagon,2018,clean vehicle,55475.0,white,wisconsin, usa
1374,46700,ford,drw,2019,clean vehicle,35929.0,black,alabama, usa
1375,42800,ford,srw,2019,clean vehicle,21669.0,silver,alabama, usa
1376,21800,ford,mustang,2018,clean vehicle,16079.0,no_color,california, usa
1377,18800,ford,mustang,2018,clean vehicle,41147.0,white,california, usa
1378,18800,ford,flex,2018,clean vehicle,45798.0,black,california, usa
1379,30200,ford,f-150,2018,clean vehicle,21703.0,red,california, usa
1380,27500,ford,explorer,2018,clean vehicle,22284.0,black,california, usa
1381,37500,ford,transit,2018,clean vehicle,24567.0,white,california, usa
1382,19100,ford,mustang,2018,clean vehicle,30594.0,silver,california, usa
1383,17100,ford,flex,2018,clean vehicle,52747.0,white,california, usa
1384,13500,ford,escape,2018,clean vehicle,21592.0,silver,florida, usa
1385,54500,ford,srw,2018,clean vehicle,19853.0,blue,california, usa
1386,9000,ford,fiesta,2018,clean vehicle,25201.0,gray,florida, usa
1387,16400,ford,f-150,2020,clean vehicle,10351.0,black,pennsylvania, usa
1388,17000,ford,fusion,2020,clean vehicle,1117.0,gray,pennsylvania, usa
1389,24800,ford,door,2017,clean vehicle,37279.0,gold,california, usa
1390,26800,ford,door,2017,clean vehicle,30113.0,red,california, usa
1391,19400,ford,door,2017,clean vehicle,27570.0,white,california, usa
1392,20000,ford,flex,2017,clean vehicle,45188.0,silver,california, usa
1393,7000,ford,door,2012,clean vehicle,149712.0,silver,texas, usa
1394,25100,ford,explorer,2017,clean vehicle,25030.0,gold,california, usa
1395,2000,ford,door,2013,salvage insurance,105743.0,gray,oklahoma, usa
1396,18200,ford,fusion,2020,clean vehicle,9861.0,black,pennsylvania, usa
1397,14200,ford,fusion,2018,clean vehicle,1751.0,red,illinois, usa
1398,56500,ford,door,2017,clean vehicle,30629.0,red,california, usa
1399,2000,ford,door,2016,salvage insurance,52883.0,gray,oklahoma, usa
1400,26500,ford,van,2020,clean vehicle,122.0,white,pennsylvania, usa
1401,34300,ford,srw,2019,clean vehicle,28534.0,white,florida, usa
1402,43500,ford,f-150,2017,clean vehicle,80699.0,black,california, usa
1403,3500,ford,door,2016,salvage insurance,72851.0,white,oklahoma, usa
1404,37200,ford,srw,2019,clean vehicle,24078.0,white,florida, usa
1405,12800,ford,door,2017,clean vehicle,38639.0,orange,california, usa
1406,15000,ford,door,2013,salvage insurance,146807.0,silver,texas, usa
1407,12500,ford,door,2017,clean vehicle,31871.0,silver,california, usa
1408,21500,ford,f-150,2017,clean vehicle,76876.0,gray,california, usa
1409,17300,ford,fusion,2019,clean vehicle,28070.0,white,north carolina, usa
1410,27000,ford,explorer,2017,clean vehicle,3189.0,silver,california, usa
1411,31800,ford,el,2017,clean vehicle,28359.0,white,florida, usa
1412,13000,ford,door,2017,clean vehicle,42890.0,gray,california, usa
1413,31800,ford,el,2017,clean vehicle,29328.0,silver,florida, usa
1414,46300,ford,door,2016,clean vehicle,47531.0,black,california, usa
1415,6000,ford,door,2015,clean vehicle,57345.0,gray,missouri, usa
1416,22800,ford,door,2016,clean vehicle,67546.0,silver,california, usa
1417,45000,ford,expedition,2019,clean vehicle,18153.0,white,pennsylvania, usa
1418,49500,ford,expedition,2019,clean vehicle,17689.0,black,pennsylvania, usa
1419,3000,ford,van,2012,clean vehicle,137171.0,white,missouri, usa
1420,20000,ford,door,2015,clean vehicle,63445.0,gray,california, usa
1421,25300,ford,edge,2019,clean vehicle,26422.0,black,pennsylvania, usa
1422,4000,ford,door,2015,salvage insurance,149319.0,white,south carolina, usa
1423,45500,ford,expedition,2019,clean vehicle,18767.0,gray,pennsylvania, usa
1424,9100,ford,fiesta,2018,clean vehicle,38289.0,silver,minnesota, usa
1425,48000,ford,expedition,2019,clean vehicle,22960.0,black,pennsylvania, usa
1426,47000,ford,max,2019,clean vehicle,17263.0,blue,pennsylvania, usa
1427,49500,ford,expedition,2019,clean vehicle,16981.0,black,pennsylvania, usa
1428,31200,ford,wagon,2019,clean vehicle,13058.0,black,pennsylvania, usa
1429,18500,ford,door,2014,clean vehicle,45887.0,white,california, usa
1430,15500,ford,escape,2019,clean vehicle,21740.0,silver,pennsylvania, usa
1431,30500,ford,wagon,2019,clean vehicle,17707.0,black,pennsylvania, usa
1432,45500,ford,max,2019,clean vehicle,19121.0,silver,pennsylvania, usa
1433,31500,ford,wagon,2019,clean vehicle,18856.0,black,pennsylvania, usa
1434,11000,ford,door,2013,clean vehicle,84752.0,white,new jersey, usa
1435,46500,ford,max,2019,clean vehicle,19555.0,white,pennsylvania, usa
1436,31500,ford,wagon,2019,clean vehicle,16340.0,black,pennsylvania, usa
1437,32000,ford,f-150,2018,clean vehicle,17242.0,white,ohio, usa
1438,23900,ford,edge,2019,clean vehicle,28733.0,black,pennsylvania, usa
1439,31500,ford,wagon,2019,clean vehicle,16019.0,black,pennsylvania, usa
1440,18500,ford,taurus,2016,clean vehicle,75580.0,black,ohio, usa
1441,1500,ford,door,2013,salvage insurance,113444.0,white,georgia, usa
1442,46000,ford,max,2019,clean vehicle,19227.0,white,pennsylvania, usa
1443,31500,ford,wagon,2019,clean vehicle,13633.0,black,pennsylvania, usa
1444,14700,ford,van,2015,clean vehicle,37739.0,white,new jersey, usa
1445,2700,ford,door,2013,salvage insurance,103541.0,green,michigan, usa
1446,47500,ford,expedition,2019,clean vehicle,24072.0,blue,pennsylvania, usa
1447,31500,ford,wagon,2019,clean vehicle,17657.0,black,pennsylvania, usa
1448,8900,ford,door,2014,clean vehicle,77392.0,red,new jersey, usa
1449,7000,ford,door,2019,salvage insurance,11930.0,white,michigan, usa
1450,49000,ford,expedition,2019,clean vehicle,19731.0,red,pennsylvania, usa
1451,31500,ford,wagon,2019,clean vehicle,15581.0,black,pennsylvania, usa
1452,8900,ford,door,2014,clean vehicle,70181.0,black,new jersey, usa
1453,48000,ford,max,2019,clean vehicle,16143.0,black,pennsylvania, usa
1454,50000,ford,max,2019,clean vehicle,17995.0,black,pennsylvania, usa
1455,47300,ford,max,2019,clean vehicle,23926.0,black,pennsylvania, usa
1456,45000,ford,f-150,2017,clean vehicle,57929.0,black,louisiana, usa
1457,49000,ford,max,2019,clean vehicle,20758.0,silver,pennsylvania, usa
1458,40200,ford,f-150,2019,clean vehicle,10028.0,gray,texas, usa
1459,48000,ford,max,2019,clean vehicle,21051.0,black,pennsylvania, usa
1460,5000,ford,door,2015,clean vehicle,136307.0,silver,louisiana, usa
1461,8200,ford,bus,2013,clean vehicle,105880.0,silver,new jersey, usa
1462,49000,ford,max,2019,clean vehicle,19985.0,white,pennsylvania, usa
1463,4000,ford,door,2015,clean vehicle,102590.0,gray,louisiana, usa
1464,39000,ford,expedition,2019,clean vehicle,27612.0,silver,pennsylvania, usa
1465,29000,ford,door,2015,clean vehicle,90855.0,white,louisiana, usa
1466,46500,ford,max,2019,clean vehicle,19936.0,silver,pennsylvania, usa
1467,7805,ford,door,2015,clean vehicle,64495.0,gray,louisiana, usa
1468,22000,ford,mustang,2018,clean vehicle,39477.0,gray,texas, usa
1469,18800,ford,max,2019,clean vehicle,25698.0,black,pennsylvania, usa
1470,33000,ford,door,2015,clean vehicle,73849.0,blue,louisiana, usa
1471,39500,ford,expedition,2019,clean vehicle,25422.0,black,pennsylvania, usa
1472,16900,ford,door,2015,clean vehicle,47866.0,black,louisiana, usa
1473,42500,ford,max,2019,clean vehicle,31236.0,white,pennsylvania, usa
1474,39500,ford,expedition,2019,clean vehicle,26755.0,gray,pennsylvania, usa
1475,25500,ford,f-150,2018,clean vehicle,49177.0,blue,illinois, usa
1476,49500,ford,max,2019,clean vehicle,20749.0,white,pennsylvania, usa
1477,25000,ford,f-150,2018,clean vehicle,15003.0,white,illinois, usa
1478,40000,ford,f-150,2019,clean vehicle,12247.0,black,pennsylvania, usa
1479,26000,ford,f-150,2018,clean vehicle,1.0,black,illinois, usa
1480,29500,ford,f-150,2019,clean vehicle,10808.0,silver,pennsylvania, usa
1481,23000,ford,f-150,2019,clean vehicle,11263.0,white,oklahoma, usa
1482,25500,ford,f-150,2018,clean vehicle,42307.0,black,illinois, usa
1483,44500,ford,f-150,2019,clean vehicle,17484.0,gray,pennsylvania, usa
1484,15600,ford,escape,2019,clean vehicle,37106.0,blue,missouri, usa
1485,23100,ford,f-150,2019,clean vehicle,9539.0,white,oklahoma, usa
1486,37000,ford,f-150,2019,clean vehicle,2384.0,gray,pennsylvania, usa
1487,14500,ford,fusion,2019,clean vehicle,20590.0,gray,missouri, usa
1488,23000,ford,f-150,2019,clean vehicle,13896.0,white,oklahoma, usa
1489,26500,ford,f-150,2019,clean vehicle,9451.0,gray,pennsylvania, usa
1490,18000,ford,fusion,2017,clean vehicle,31657.0,red,missouri, usa
1491,35700,ford,expedition,2019,clean vehicle,33907.0,brown,oklahoma, usa
1492,31000,ford,f-150,2019,clean vehicle,10028.0,black,pennsylvania, usa
1493,2000,ford,door,2013,clean vehicle,175640.0,no_color,missouri, usa
1494,40400,ford,max,2019,clean vehicle,30770.0,white,oklahoma, usa
1495,43600,ford,f-150,2019,clean vehicle,15141.0,black,pennsylvania, usa
1496,22600,ford,f-150,2019,clean vehicle,18431.0,white,oklahoma, usa
1497,26000,ford,f-150,2019,clean vehicle,9604.0,white,pennsylvania, usa
1498,23200,ford,f-150,2019,clean vehicle,9516.0,white,oklahoma, usa
1499,29000,ford,f-150,2019,clean vehicle,9718.0,silver,pennsylvania, usa
1500,22800,ford,f-150,2019,clean vehicle,16506.0,white,oklahoma, usa
1501,3450,ford,door,2015,salvage insurance,192108.0,white,oregon, usa
1502,31000,ford,f-150,2019,clean vehicle,11028.0,white,pennsylvania, usa
1503,22900,ford,f-150,2019,clean vehicle,11313.0,white,oklahoma, usa
1504,3000,ford,door,2014,salvage insurance,141595.0,red,oregon, usa
1505,28000,ford,f-150,2019,clean vehicle,12886.0,silver,pennsylvania, usa
1506,23200,ford,f-150,2019,clean vehicle,9556.0,white,oklahoma, usa
1507,27000,ford,f-150,2019,clean vehicle,13269.0,blue,pennsylvania, usa
1508,22800,ford,f-150,2019,clean vehicle,16770.0,white,oklahoma, usa
1509,31500,ford,f-150,2019,clean vehicle,13526.0,red,pennsylvania, usa
1510,23400,ford,transit,2019,clean vehicle,16391.0,white,oklahoma, usa
1511,28000,ford,f-150,2019,clean vehicle,11437.0,white,pennsylvania, usa
1512,23400,ford,transit,2019,clean vehicle,17964.0,white,oklahoma, usa
1513,28000,ford,f-150,2018,clean vehicle,5440.0,blue,texas, usa
1514,24900,ford,f-150,2019,clean vehicle,13035.0,white,pennsylvania, usa
1515,23500,ford,transit,2019,clean vehicle,15759.0,white,oklahoma, usa
1516,36000,ford,f-150,2018,clean vehicle,30002.0,gray,texas, usa
1517,28700,ford,f-150,2019,clean vehicle,13673.0,white,pennsylvania, usa
1518,16000,ford,fusion,2018,clean vehicle,24480.0,silver,oregon, usa
1519,31000,ford,f-150,2019,clean vehicle,13230.0,white,pennsylvania, usa
1520,16500,ford,f-150,2017,clean vehicle,137789.0,white,oregon, usa
1521,28500,ford,f-150,2019,clean vehicle,13516.0,white,pennsylvania, usa
1522,10800,ford,escape,2017,clean vehicle,81660.0,black,oregon, usa
1523,28500,ford,f-150,2019,clean vehicle,11763.0,white,pennsylvania, usa
1524,25000,ford,explorer,2017,clean vehicle,34165.0,gold,oregon, usa
1525,31000,ford,f-150,2019,clean vehicle,13458.0,white,pennsylvania, usa
1526,7800,ford,door,2016,clean vehicle,104867.0,black,oregon, usa
1527,28500,ford,f-150,2019,clean vehicle,14004.0,white,pennsylvania, usa
1528,9500,ford,door,2016,clean vehicle,69829.0,silver,oregon, usa
1529,28500,ford,f-150,2019,clean vehicle,13405.0,silver,pennsylvania, usa
1530,14500,ford,door,2016,clean vehicle,96151.0,black,oregon, usa
1531,25000,ford,f-150,2019,clean vehicle,12688.0,black,pennsylvania, usa
1532,14500,ford,door,2016,clean vehicle,116519.0,white,oregon, usa
1533,28500,ford,f-150,2019,clean vehicle,12260.0,white,pennsylvania, usa
1534,12100,ford,door,2016,clean vehicle,29367.0,silver,oregon, usa
1535,29400,ford,f-150,2019,clean vehicle,18982.0,white,pennsylvania, usa
1536,24700,ford,f-150,2019,clean vehicle,23795.0,silver,california, usa
1537,8700,ford,door,2016,clean vehicle,76572.0,gray,oregon, usa
1538,29500,ford,f-150,2019,clean vehicle,15964.0,white,pennsylvania, usa
1539,25800,ford,f-150,2019,clean vehicle,28117.0,silver,california, usa
1540,17500,ford,door,2016,clean vehicle,116730.0,blue,oregon, usa
1541,23900,ford,f-150,2019,clean vehicle,21055.0,brown,pennsylvania, usa
1542,22900,ford,f-150,2019,clean vehicle,27794.0,black,california, usa
